source,team,name,direction_code,direction,slot,pitch_type,movement,source_class,status
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,與 座,2,カーブ方向,1,シンカー,2,v22,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,與 座,5,シュート方向,1,スライダー,2,v52,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,與 座,4,シンカー方向,1,カーブ,3,v43,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,羽 田,1,スライダー方向,1,スライダー,3,v133,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,羽 田,1,スライダー方向,2,カットボール,3,v133,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,羽 田,4,シンカー方向,1,シンキングスプリット,1,v41,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,中村祐,2,カーブ方向,1,シンキングスプリット,2,v22,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,中村祐,5,シュート方向,1,スライダー,3,v532,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,中村祐,5,シュート方向,2,カットボール,2,v532,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,冨 士,1,スライダー方向,1,スライダー,2,v12,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,冨 士,3,フォーク方向,1,スライダー,3,v33,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,糸 川,2,カーブ方向,1,シンカー,2,v223,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,糸 川,2,カーブ方向,2,unknown,3,v223,unknown
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,糸 川,5,シュート方向,1,スライダー,3,v53,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,E．ラミレス,3,フォーク方向,1,フォーク,4,v34,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,E．ラミレス,4,シンカー方向,1,ナックルカーブ,4,v44,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,篠 原,2,カーブ方向,1,ファストチェンジ,4,v24,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,篠 原,3,フォーク方向,1,スライダー,3,v33,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,篠 原,5,シュート方向,1,カットボール,3,v53,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,甲斐野,3,フォーク方向,1,フォーク,6,v36,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,甲斐野,5,シュート方向,1,スライダー,1,v51,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,菅 井,2,カーブ方向,1,カーブ,3,v232,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,菅 井,2,カーブ方向,2,unknown,2,v232,unknown
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,菅 井,4,シンカー方向,1,サークルチェンジ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 木,3,フォーク方向,1,カットボール,3,v33,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 木,5,シュート方向,1,カットボール,3,v53,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 木,4,シンカー方向,1,ナックルカーブ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ウィンゲンター,2,カーブ方向,1,シンカー,1,v21,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ウィンゲンター,3,フォーク方向,1,シンカー,6,v36,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,山 田,1,スライダー方向,1,シンキングツーシーム,2,v12,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,山 田,2,カーブ方向,1,シンキングスプリット,3,v23,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,山 田,5,シュート方向,1,カットボール,2,v52,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,岩 城,1,スライダー方向,1,スライダー,1,v11,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,岩 城,2,カーブ方向,1,スラーブ,3,v23,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,岩 城,4,シンカー方向,1,シンキングスプリット,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,杉 山,1,スライダー方向,1,スライダー,3,v13,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,杉 山,2,カーブ方向,1,カーブ,2,v22,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,杉 山,3,フォーク方向,1,スライダー,1,v31,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,狩 生,2,カーブ方向,1,サークルチェンジ,3,v23,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,狩 生,4,シンカー方向,1,スラーブ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,松 本,3,フォーク方向,1,カットボール,2,v32,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,松 本,5,シュート方向,1,カットボール,3,v53,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,松 本,4,シンカー方向,1,スローカーブ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ボ ー,2,カーブ方向,1,サークルチェンジ,2,v22,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ボ ー,5,シュート方向,1,スライダー,2,v52,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ボ ー,4,シンカー方向,1,ナックルカーブ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ワイナンス,2,カーブ方向,1,シンカー,3,v23,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ワイナンス,5,シュート方向,1,スライダー,3,v53,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,浜 屋,1,スライダー方向,1,スライダー,4,v141,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,浜 屋,1,スライダー方向,2,カットボール,1,v141,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,浜 屋,4,シンカー方向,1,シンキングスプリット,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,豆 田,3,フォーク方向,1,フォーク,2,v32,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,豆 田,5,シュート方向,1,スライダー,3,v53,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,豆 田,4,シンカー方向,1,ドロップカーブ,1,v41,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 田,2,カーブ方向,1,シンキングスプリット,4,v24,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 田,3,フォーク方向,1,スライダー,3,v33,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,上 田,3,フォーク方向,1,フォーク,2,v32,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,上 田,5,シュート方向,1,カットボール,2,v52,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,上 田,4,シンカー方向,1,スローカーブ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,成 田,5,シュート方向,1,スライダー,2,v52,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,成 田,4,シンカー方向,1,カーブ,2,v42,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,堀 越,2,カーブ方向,1,シンキングスプリット,1,v21,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,堀 越,3,フォーク方向,1,スライダー,3,v33,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,堀 越,5,シュート方向,1,カットボール,1,v51,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,佐藤隼,2,カーブ方向,1,スラーブ,3,v23,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,佐藤隼,3,フォーク方向,1,パーム,1,v31,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,佐藤隼,4,シンカー方向,1,サークルチェンジ,3,v43,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,青 山,3,フォーク方向,1,スライダー,4,v34,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,青 山,5,シュート方向,1,スライダー,1,v51,ok
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,青 山,4,シンカー方向,1,スローカーブ,2,v42,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,小 島,2,カーブ方向,1,スラーブ,3,v23,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,小 島,3,フォーク方向,1,サークルチェンジ,3,v33,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,小 島,4,シンカー方向,1,サークルチェンジ,3,v43,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,田中晴,2,カーブ方向,1,シンキングスプリット,5,v25,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,田中晴,5,シュート方向,1,スライダー,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,田中晴,4,シンカー方向,1,スラーブ,3,v43,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,毛 利,2,カーブ方向,1,スローカーブ,2,v221,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,毛 利,2,カーブ方向,2,unknown,1,v221,unknown
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,毛 利,4,シンカー方向,1,スクリュー,3,v43,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,木 村,3,フォーク方向,1,カットボール,4,v34,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,木 村,5,シュート方向,1,カットボール,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,木 村,4,シンカー方向,1,カーブ,2,v42,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,ジャクソン,2,カーブ方向,1,シンカー,4,v24,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,ジャクソン,5,シュート方向,1,スライダー,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,ジャクソン,4,シンカー方向,1,ナックルカーブ,3,v43,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,西 野,1,スライダー方向,1,シュート,1,v11,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,西 野,3,フォーク方向,1,シュート,4,v343,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,西 野,3,フォーク方向,2,スライダー,3,v343,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,高野脩,2,カーブ方向,1,スラーブ,2,v22,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,高野脩,3,フォーク方向,1,フォーク,6,v36,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,益 田,2,カーブ方向,1,シンカー,3,v23,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,益 田,5,シュート方向,1,カットボール,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,益 田,4,シンカー方向,1,スラーブ,3,v43,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,宮﨑颯,1,スライダー方向,1,カットボール,3,v131,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,宮﨑颯,1,スライダー方向,2,スライダー,1,v131,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,宮﨑颯,3,フォーク方向,1,カットボール,1,v31,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,鈴 木,2,カーブ方向,1,スラーブ,3,v23,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,鈴 木,3,フォーク方向,1,スライダー,3,v33,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,鈴 木,5,シュート方向,1,シンキングツーシーム,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,澤 田,2,カーブ方向,1,サークルチェンジ,2,v22,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,澤 田,3,フォーク方向,1,サークルチェンジ,1,v31,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,澤 田,5,シュート方向,1,スライダー,3,v53,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,ロング,1,スライダー方向,1,カットボール,4,v14,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,ロング,2,カーブ方向,1,ドロップカーブ,3,v23,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,横 山,2,カーブ方向,1,シンカー,3,v23,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,横 山,5,シュート方向,1,スライダー,6,v56,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,種 市,3,フォーク方向,1,フォーク,6,v36,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,種 市,5,シュート方向,1,スライダー,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,種 市,4,シンカー方向,1,ナックルカーブ,1,v41,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,坂 本,1,スライダー方向,1,カットボール,1,v11,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,坂 本,2,カーブ方向,1,スラーブ,4,v24,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,坂 本,3,フォーク方向,1,カットボール,1,v31,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,廣 畑,3,フォーク方向,1,カットボール,3,v33,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,廣 畑,5,シュート方向,1,カットボール,3,v53,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,廣 畑,4,シンカー方向,1,カーブ,1,v41,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,八 木,3,フォーク方向,1,ツーシーム,4,v34,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,八 木,5,シュート方向,1,スライダー,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,中 森,3,フォーク方向,1,フォーク,6,v362,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,中 森,3,フォーク方向,2,カーブ,2,v362,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,中 森,4,シンカー方向,1,カーブ,1,v41,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,早 坂,3,フォーク方向,1,フォーク,3,v33,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,早 坂,5,シュート方向,1,スライダー,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,河 村,3,フォーク方向,1,フォーク,3,v33,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,河 村,5,シュート方向,1,スライダー,3,v53,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,河 村,4,シンカー方向,1,スローカーブ,1,v41,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,唐 川,2,カーブ方向,1,シンカー,3,v23,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,唐 川,5,シュート方向,1,スライダー,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,唐 川,4,シンカー方向,1,カーブ,2,v42,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,石川柊,3,フォーク方向,1,カットボール,2,v32,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,石川柊,5,シュート方向,1,カットボール,3,v53,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,石川柊,4,シンカー方向,1,パワーカーブ,4,v44,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,吉 川,1,スライダー方向,1,スライダー,2,v12,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,吉 川,4,シンカー方向,1,サークルチェンジ,4,v44,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,菊 地,3,フォーク方向,1,フォーク,4,v34,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,菊 地,5,シュート方向,1,スライダー,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,菊 地,4,シンカー方向,1,ドロップカーブ,2,v42,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,東 妻,2,カーブ方向,1,シンカー,1,v21,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,東 妻,5,シュート方向,1,スライダー,4,v54,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,大 谷,3,フォーク方向,1,フォーク,4,v34,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,大 谷,5,シュート方向,1,スライダー,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,小 野,2,カーブ方向,1,シンカー,2,v22,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,小 野,3,フォーク方向,1,シンカー,4,v34,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,小 野,5,シュート方向,1,スライダー,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,一 條,3,フォーク方向,1,フォーク,4,v34,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,一 條,5,シュート方向,1,スライダー,1,v51,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,坂 井,2,カーブ方向,1,シンキングスプリット,1,v21,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,坂 井,5,シュート方向,1,スライダー,2,v52,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,坂 井,4,シンカー方向,1,スローカーブ,1,v41,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,廣 池,2,カーブ方向,1,サークルチェンジ,2,v22,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,廣 池,3,フォーク方向,1,サークルチェンジ,3,v33,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,廣 池,4,シンカー方向,1,スローカーブ,2,v42,ok
marines.zip:パワフルプロ野球2026-2027｜千葉ロッテマリーンズ｜デフォルト選手データ.html,千葉ロッテマリーンズ,奥 村,2,カーブ方向,1,スラーブ,2,v22,ok
