source,team,name,throws_bats,source_direction_code,logical_direction_code,direction_code,direction,slot,raw_pitch_type,pitch_type,canonical_pitch_type,movement,source_class,status,kind,raw_text,normalized_text,raw_neighbor_text,detail
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,村 上,右投両打,3,3,3,フォーク方向,1,SFF,SFF,SFF,1,v31,ok,breaking,,,"f"">32 39 ストレート / / / ＳＦＦ スライダー / / ドロップカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,村 上,右投両打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,2,v52,ok,breaking,スライダー /,スライダー /,"=""f"">39 ストレート / / / ＳＦＦ スライダー / / ドロップカーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,村 上,右投両打,4,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,2,v42,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,"w""> ストレート / / / ＳＦＦ スライダー / / ドロップカーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,安 德,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,2,v32,ok,breaking,,,"d"">55 45 ストレート / / / ＳＦＦ カットボール / / カーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,安 德,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,2,v52,ok,breaking,カットボール /,カットボール /,"=""e"">45 ストレート / / / ＳＦＦ カットボール / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,安 德,右投右打,4,2,2,カーブ方向,1,カーブ,カーブ,カーブ,2,v42,ok,breaking,/ カーブ /,/ カーブ /,"""> ストレート / / / ＳＦＦ カットボール / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,伊 藤,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,3,v33,ok,breaking,,,""">38 51 ストレート / / / ＳＦＦ ムービングファスト カットボール / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,伊 藤,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,3,v53,ok,breaking,カットボール /,カットボール /,> ストレート / / / ＳＦＦ ムービングファスト カットボール / / /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,伊 藤,右投右打,,,,ストレート系第二種,,ムービングファスト,ムービングファスト,ムービングファスト,0,,second_fastball,second_fastball,154 38 51 ストレート / / / ＳＦＦ ムービングファスト カットボール / / /,154 38 51 ストレート / / / SFF ムービングファスト カットボール / / /,154 38 51 ストレート / / / ＳＦＦ ムービングファスト カットボール / / /,投手能力ブロック全体から検出
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,稲 川,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,1,v31,ok,breaking,,,"e"">43 47 ストレート / / / ＳＦＦ / / スラーブ / ドロップカーブ",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,稲 川,右投右打,4,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,3,v432,ok,breaking,/ スラーブ ドロップカーブ,/ スラーブ ドロップカーブ,ストレート / / / ＳＦＦ / / スラーブ / ドロップカーブ,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,稲 川,右投右打,4,2,2,カーブ方向,2,ドロップカーブ,ドロップカーブ,ドロップカーブ,2,v432,ok,breaking,/ スラーブ ドロップカーブ,/ スラーブ ドロップカーブ,ストレート / / / ＳＦＦ / / スラーブ / ドロップカーブ,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,中村稔,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,1,v11,ok,breaking,スライダー /,スライダー /,146 41 51 ストレート スライダー / / パワーカーブ / シンキングツーシーム / /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,中村稔,左投左打,2,2,2,カーブ方向,1,パワーカーブ,パワーカーブ,パワーカーブ,1,v21,ok,breaking,/ パワーカーブ /,/ パワーカーブ /,146 41 51 ストレート スライダー / / パワーカーブ / シンキングツーシーム / / /,raw_textから投げ手補正後の方向一致候補を採用
hawks.zip:âpâÅâtâïâvâìû∞ïà2026-2027übòƒë¬â/âtâgâoâôâNâzü[âNâXübâfâtâHâïâgæIÄΦâfü[â^.html,福岡ソフトバンクホークス,中村稔,左投左打,5,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,5,v55,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,"ass=""bl w""> ストレート スライダー / / パワーカーブ / シンキングツーシーム / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,渡 邉,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,2,v22,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 152 58 63 ストレート / / シンキングスプリット / カットボール / / ドロップカーブ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,渡 邉,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,3,v53,ok,breaking,カットボール /,カットボール /,ストレート / / シンキングスプリット / カットボール / / ドロップカーブ /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,渡 邉,右投右打,4,2,2,カーブ方向,1,ドロップカーブ,ドロップカーブ,ドロップカーブ,2,v42,ok,breaking,/ ドロップカーブ /,/ ドロップカーブ /,"ass=""c1""> ストレート / / シンキングスプリット / カットボール / / ドロップカーブ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,武 内,左投左打,2,2,2,カーブ方向,1,カーブ,カーブ,カーブ,2,v22,ok,breaking,/ カーブ /,/ カーブ /,"class=""c1 w""> 151 72 67 ストレート / / カーブ / シンキングツーシーム / / サークルチェンジ / </",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,武 内,左投左打,5,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,3,v53,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,"=""c"">67 ストレート / / カーブ / シンキングツーシーム / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,武 内,左投左打,4,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,3,v43,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,b> / / カーブ / シンキングツーシーム / / サークルチェンジ /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,平 良,右投左打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,2,v22,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 160 46 80 ストレート / / シンキングスプリット / Ｖスライダー カットボール / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,平 良,右投左打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,4,v34,ok,breaking,,,"w""> 80 ストレート / / シンキングスプリット / Ｖスライダー カットボール / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,平 良,右投左打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,2,v52,ok,breaking,カットボール /,カットボール /,"bl w""> ストレート / / シンキングスプリット / Ｖスライダー カットボール / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,隅 田,左投左打,2,2,2,カーブ方向,1,カーブ,カーブ,カーブ,3,v23,ok,breaking,/ カーブ /,/ カーブ /,"class=""c1 w""> 154 70 71 ストレート / / カーブ / ＳＦＦ / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,隅 田,左投左打,3,3,3,フォーク方向,1,SFF,SFF,SFF,3,v33,ok,breaking,,,"class=""c3 w""> 71 ストレート / / カーブ / ＳＦＦ / / サークルチェンジ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,隅 田,左投左打,4,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,4,v44,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,"l w""> ストレート / / カーブ / ＳＦＦ / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,髙橋光成,右投右打,3,3,3,フォーク方向,1,SFF,SFF,SFF,4,v34,ok,breaking,,,"c"">66 85 ストレート / / / ＳＦＦ カットボール / / Ｄスライダー /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,髙橋光成,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,2,v52,ok,breaking,カットボール /,カットボール /,"=""a"">85 ストレート / / / ＳＦＦ カットボール / / Ｄスライダー /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,髙橋光成,右投右打,4,2,2,カーブ方向,1,Dスライダー,Dスライダー,Dスライダー,4,v44,ok,breaking,/ Ｄスライダー /,/ Dスライダー /,"""> ストレート / / / ＳＦＦ カットボール / / Ｄスライダー /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,與 座,右投右打,2,4,4,シンカー方向,1,Hシンカー,Hシンカー,Hシンカー,2,v22,ok,breaking,/ Ｈシンカー /,/ Hシンカー /,"class=""c1 w""> 135 70 53 ストレート / / Ｈシンカー / Ｈスライダー / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,與 座,右投右打,5,1,1,スライダー方向,1,Hスライダー,Hスライダー,Hスライダー,2,v52,ok,breaking,Ｈスライダー /,Hスライダー /,"d"">53 ストレート / / Ｈシンカー / Ｈスライダー / / カーブ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,與 座,右投右打,4,2,2,カーブ方向,1,カーブ,カーブ,カーブ,3,v43,ok,breaking,/ カーブ /,/ カーブ /,ストレート / / Ｈシンカー / Ｈスライダー / / カーブ /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,羽 田,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v133,ok,breaking,スライダー カットボール,スライダー カットボール,160 34 44 ストレート スライダー / カットボール / / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,羽 田,左投左打,1,1,1,スライダー方向,2,カットボール,カットボール,カットボール,3,v133,ok,breaking,スライダー カットボール,スライダー カットボール,160 34 44 ストレート スライダー / カットボール / / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,羽 田,左投左打,4,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,1,v41,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"ass=""bl w""> ストレート スライダー / カットボール / / / / シンキングスプリット /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,中村祐,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,2,v22,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"class=""c1 w""> 148 54 53 ストレート / / シンキングスプリット / スライダー / カットボール / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,中村祐,右投右打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v532,ok,breaking,スライダー カットボール,スライダー カットボール,ストレート / / シンキングスプリット / スライダー / カットボール / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,中村祐,右投右打,5,1,1,スライダー方向,2,カットボール,カットボール,カットボール,2,v532,ok,breaking,スライダー カットボール,スライダー カットボール,ストレート / / シンキングスプリット / スライダー / カットボール / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,冨 士,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,2,v12,ok,breaking,スライダー /,スライダー /,151 46 43 ストレート スライダー / / / パーム / / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,冨 士,左投左打,3,3,3,フォーク方向,1,パーム,パーム,パーム,3,v33,ok,breaking,,,"lass=""c3 w""> 43 ストレート スライダー / / / パーム / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,糸 川,右投右打,2,4,4,シンカー方向,1,シンカー,シンカー,シンカー,2,v223,ok,breaking,/ シンカー Ｈシンカー,/ シンカー Hシンカー,"class=""c1 w""> 149 51 47 ストレート / / シンカー / Ｈシンカー Ｈスライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,糸 川,右投右打,2,4,4,シンカー方向,2,Hシンカー,Hシンカー,Hシンカー,3,v223,ok,breaking,/ シンカー Ｈシンカー,/ シンカー Hシンカー,"class=""c1 w""> 149 51 47 ストレート / / シンカー / Ｈシンカー Ｈスライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,糸 川,右投右打,5,1,1,スライダー方向,1,Hスライダー,Hスライダー,Hスライダー,3,v53,ok,breaking,Ｈスライダー /,Hスライダー /,ストレート / / シンカー / Ｈシンカー Ｈスライダー / / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,E．ラミレス,右投右打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,4,v34,ok,breaking,,,""">48 47 ストレート / / / フォーク / / ナックルカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,E．ラミレス,右投右打,4,2,2,カーブ方向,1,ナックルカーブ,ナックルカーブ,ナックルカーブ,4,v44,ok,breaking,/ ナックルカーブ /,/ ナックルカーブ /,/b> ストレート / / / フォーク / / ナックルカーブ /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,篠 原,右投右打,2,4,4,シンカー方向,1,ファストチェンジ,ファストチェンジ,ファストチェンジ,4,v24,ok,breaking,/ ファストチェンジ /,/ ファストチェンジ /,"class=""c1 w""> 158 68 44 ストレート / / ファストチェンジ / Ｖスライダー カットボール / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,篠 原,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,3,v33,ok,breaking,,,"c3 w""> 44 ストレート / / ファストチェンジ / Ｖスライダー カットボール / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,篠 原,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,3,v53,ok,breaking,カットボール /,カットボール /,"=""bl w""> ストレート / / ファストチェンジ / Ｖスライダー カットボール / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,甲斐野,右投左打,3,3,3,フォーク方向,1,フォーク,フォーク,フォーク,6,v36,ok,breaking,,,""">43 45 ストレート / / / フォーク スライダー / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,甲斐野,右投左打,5,1,1,スライダー方向,1,スライダー,スライダー,スライダー,1,v51,ok,breaking,スライダー /,スライダー /,"""e"">45 ストレート / / / フォーク スライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,菅 井,左投左打,2,2,2,カーブ方向,1,カーブ,カーブ,カーブ,3,v232,ok,breaking,/ カーブ スラーブ,/ カーブ スラーブ,"class=""c1 w""> 148 47 55 ストレート / / カーブ / スラーブ / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,菅 井,左投左打,2,2,2,カーブ方向,2,スラーブ,スラーブ,スラーブ,2,v232,ok,breaking,/ カーブ スラーブ,/ カーブ スラーブ,"class=""c1 w""> 148 47 55 ストレート / / カーブ / スラーブ / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,菅 井,左投左打,4,4,4,シンカー方向,1,サークルチェンジ,サークルチェンジ,サークルチェンジ,2,v42,ok,breaking,/ サークルチェンジ /,/ サークルチェンジ /,"b class=""bl w""> ストレート / / カーブ / スラーブ / / サークルチェンジ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 木,右投左打,3,3,3,フォーク方向,1,SFF,SFF,SFF,3,v33,ok,breaking,,,"d"">51 48 ストレート / / / ＳＦＦ カットボール / / ナックルカーブ /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 木,右投左打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,3,v53,ok,breaking,カットボール /,カットボール /,"=""e"">48 ストレート / / / ＳＦＦ カットボール / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,黒 木,右投左打,4,2,2,カーブ方向,1,ナックルカーブ,ナックルカーブ,ナックルカーブ,2,v42,ok,breaking,/ ナックルカーブ /,/ ナックルカーブ /,"""> ストレート / / / ＳＦＦ カットボール / / ナックルカーブ /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ウィンゲンター,右投右打,2,4,4,シンカー方向,1,Hシンカー,Hシンカー,Hシンカー,1,v21,ok,breaking,/ Ｈシンカー /,/ Hシンカー /,"class=""c1 w""> 161 46 42 ストレート / / Ｈシンカー / Ｖスライダー / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,ウィンゲンター,右投右打,3,3,3,フォーク方向,1,Vスライダー,Vスライダー,Vスライダー,6,v36,ok,breaking,,,"s=""c3 w""> 42 ストレート / / Ｈシンカー / Ｖスライダー / / /",raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,山 田,右投右打,1,5,5,シュート方向,1,シンキングツーシーム,シンキングツーシーム,シンキングツーシーム,2,v12,ok,breaking,シンキングツーシーム /,シンキングツーシーム /,147 54 44 ストレート シンキングツーシーム / / シンキングスプリット / カットボール / / / </,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,山 田,右投右打,2,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,3,v23,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,"w""> 54 44 ストレート シンキングツーシーム / / シンキングスプリット / カットボール / / /",raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,山 田,右投右打,5,1,1,スライダー方向,1,カットボール,カットボール,カットボール,2,v52,ok,breaking,カットボール /,カットボール /,/b> シンキングツーシーム / / シンキングスプリット / カットボール / / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,岩 城,左投左打,1,1,1,スライダー方向,1,Hスライダー,Hスライダー,Hスライダー,1,v11,ok,breaking,Ｈスライダー /,Hスライダー /,153 72 46 ストレート Ｈスライダー / / スラーブ / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,岩 城,左投左打,2,2,2,カーブ方向,1,スラーブ,スラーブ,スラーブ,3,v23,ok,breaking,/ スラーブ /,/ スラーブ /,/b> 153 72 46 ストレート Ｈスライダー / / スラーブ / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,岩 城,左投左打,4,4,4,シンカー方向,1,シンキングスプリット,シンキングスプリット,シンキングスプリット,2,v42,ok,breaking,/ シンキングスプリット /,/ シンキングスプリット /,> ストレート Ｈスライダー / / スラーブ / / / シンキングスプリット /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,杉 山,左投左打,1,1,1,スライダー方向,1,スライダー,スライダー,スライダー,3,v13,ok,breaking,スライダー /,スライダー /,146 56 43 ストレート スライダー / / カーブ / チェンジアップ / / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,杉 山,左投左打,2,2,2,カーブ方向,1,カーブ,カーブ,カーブ,2,v22,ok,breaking,/ カーブ /,/ カーブ /,146 56 43 ストレート スライダー / / カーブ / チェンジアップ / / /,raw_textから投げ手補正後の方向一致候補を採用
lions.zip:パワフルプロ野球2026-2027｜埼玉西武ライオンズ｜デフォルト選手データ.html,埼玉西武ライオンズ,杉 山,左投左打,3,3,3,フォーク方向,1,チェンジアップ,チェンジアップ,チェンジアップ,1,v31,ok,breaking,,,43 ストレート スライダー / / カーブ / チェンジアップ / / /,raw_text/neighbor_textから投げ手補正後の方向一致候補を採用
